event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-23 07:17:23+00:00,view,5766595,1487580008263189483,,kaaral,12.87,610091330,e05800cd-3816-4a2b-a0f5-d59ae925f6eb
2019-11-23 07:17:28+00:00,cart,5766595,1487580008263189483,,kaaral,12.87,610091330,e05800cd-3816-4a2b-a0f5-d59ae925f6eb
2019-11-23 07:40:33+00:00,view,5677166,1487580008246412266,,estel,4.14,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:40:35+00:00,cart,24363,1487580013069861041,,depilflax,15.4,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:41:01+00:00,cart,5677166,1487580008246412266,,estel,4.14,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:41:45+00:00,view,5677456,1487580008263189483,,estel,9.79,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:42:07+00:00,cart,5677456,1487580008263189483,,estel,9.79,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:42:48+00:00,cart,5829067,1487580011702517887,,farmstay,19.13,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:42:57+00:00,cart,5766595,1487580008263189483,,kaaral,12.87,610091330,e05800cd-3816-4a2b-a0f5-d59ae925f6eb
2019-11-23 07:44:05+00:00,view,5569504,1487580012927254698,,,8.51,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:45:25+00:00,view,5677456,1487580008263189483,,estel,9.79,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:45:38+00:00,view,24363,1487580013069861041,,depilflax,15.4,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:46:03+00:00,view,5582542,1487580010125459512,,,2.56,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:46:10+00:00,view,5770385,1487580013069861041,,italwax,16.97,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:46:25+00:00,view,5844894,1487580008313521133,,,5.78,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:46:34+00:00,view,24363,1487580013069861041,,depilflax,15.4,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:46:47+00:00,cart,5844894,1487580008313521133,,,5.78,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:49:51+00:00,remove_from_cart,24363,1487580013069861041,,depilflax,15.4,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:51:22+00:00,cart,5810674,1487580013069861041,,italwax,9.29,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:51:57+00:00,view,5806397,1487580013069861041,,,8.54,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:52:18+00:00,view,5810674,1487580013069861041,,italwax,9.29,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:53:25+00:00,purchase,5677456,1487580008263189483,,estel,9.79,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:53:25+00:00,purchase,5677166,1487580008246412266,,estel,4.14,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:53:25+00:00,purchase,5844894,1487580008313521133,,,5.78,482297233,cdbd3cfc-c222-43f5-8668-7ee44f2bd45e
2019-11-23 07:55:10+00:00,purchase,5829067,1487580011702517887,,farmstay,19.13,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:55:10+00:00,purchase,5810674,1487580013069861041,,italwax,9.29,562203240,eedfa415-764e-4c53-ac54-b0bfe7983b7b
2019-11-23 07:57:52+00:00,view,5809910,1602943681873052386,,grattol,4.86,598510821,14ea5895-3cc7-421b-9b69-ade213fff50c
2019-11-23 08:28:25+00:00,purchase,5766595,1487580008263189483,,kaaral,12.87,610091330,e05800cd-3816-4a2b-a0f5-d59ae925f6eb
2019-11-23 08:28:44+00:00,view,6845,1487580007306888126,,,3.71,321356196,edb9b15d-bdda-4a2f-bfa2-146084b44639
2019-11-23 08:28:54+00:00,cart,6846,1487580007306888126,,,8.05,321356196,edb9b15d-bdda-4a2f-bfa2-146084b44639
2019-11-23 08:29:09+00:00,remove_from_cart,5375,1487580006132482952,,runail,1.21,321356196,edb9b15d-bdda-4a2f-bfa2-146084b44639
2019-11-23 08:29:11+00:00,remove_from_cart,6846,1487580007306888126,,,8.05,321356196,edb9b15d-bdda-4a2f-bfa2-146084b44639
2019-11-23 08:29:15+00:00,cart,6846,1487580007306888126,,,8.05,321356196,edb9b15d-bdda-4a2f-bfa2-146084b44639
2019-11-23 08:29:17+00:00,cart,6846,1487580007306888126,,,8.05,321356196,edb9b15d-bdda-4a2f-bfa2-146084b44639
2019-11-23 08:29:21+00:00,cart,6846,1487580007306888126,,,8.05,321356196,edb9b15d-bdda-4a2f-bfa2-146084b44639
2019-11-23 08:29:55+00:00,purchase,6846,1487580007306888126,,,8.05,321356196,edb9b15d-bdda-4a2f-bfa2-146084b44639
2019-11-23 08:43:02+00:00,view,5809910,1602943681873052386,,grattol,4.86,598510821,14ea5895-3cc7-421b-9b69-ade213fff50c
2019-11-23 08:43:40+00:00,cart,5809910,1602943681873052386,,grattol,4.86,598510821,14ea5895-3cc7-421b-9b69-ade213fff50c
2019-11-23 08:43:47+00:00,cart,5809910,1602943681873052386,,grattol,4.86,598510821,14ea5895-3cc7-421b-9b69-ade213fff50c
2019-11-23 08:43:51+00:00,remove_from_cart,5809910,1602943681873052386,,grattol,4.86,598510821,14ea5895-3cc7-421b-9b69-ade213fff50c
2019-11-23 08:43:53+00:00,cart,5809910,1602943681873052386,,grattol,4.86,598510821,14ea5895-3cc7-421b-9b69-ade213fff50c
2019-11-23 08:46:08+00:00,view,5816170,1602943681873052386,,grattol,4.97,598510821,14ea5895-3cc7-421b-9b69-ade213fff50c
2019-11-23 08:46:35+00:00,cart,5816170,1602943681873052386,,grattol,4.97,598510821,14ea5895-3cc7-421b-9b69-ade213fff50c
2019-11-23 08:55:37+00:00,purchase,5816170,1602943681873052386,,grattol,4.97,598510821,14ea5895-3cc7-421b-9b69-ade213fff50c
2019-11-23 08:55:37+00:00,purchase,5809910,1602943681873052386,,grattol,4.86,598510821,14ea5895-3cc7-421b-9b69-ade213fff50c
2019-11-23 08:58:36+00:00,view,5816170,1602943681873052386,,grattol,4.97,600136285,ae9a59ba-7921-4d3d-b5c0-1416f470de8e
2019-11-23 09:20:17+00:00,cart,5767492,1487580013053083824,stationery.cartrige,italwax,1.78,562189156,14e91dbe-a143-458d-9208-ba67b6464b5e
2019-11-23 09:20:30+00:00,cart,5766981,1487580013053083824,stationery.cartrige,italwax,1.78,562189156,14e91dbe-a143-458d-9208-ba67b6464b5e
2019-11-23 09:21:49+00:00,view,6801,1487580013011140782,,,7.0,562189156,14e91dbe-a143-458d-9208-ba67b6464b5e
2019-11-23 09:22:14+00:00,view,5759492,1487580013011140782,,italwax,2.13,562189156,14e91dbe-a143-458d-9208-ba67b6464b5e
2019-11-23 09:22:18+00:00,cart,5759492,1487580013011140782,,italwax,2.13,562189156,14e91dbe-a143-458d-9208-ba67b6464b5e
2019-11-23 09:24:20+00:00,cart,5759486,1487580013011140782,,italwax,2.41,562189156,14e91dbe-a143-458d-9208-ba67b6464b5e
2019-11-23 09:34:06+00:00,view,5765655,1487580013858390233,,,17.86,562150865,48caa6d3-f486-494b-9445-88db3de2445e
2019-11-23 09:34:40+00:00,view,5678242,1487580013799669974,,estel,0.83,562150865,f7e3cbb4-15f2-40a6-8cd4-150e0970430c
2019-11-23 09:36:23+00:00,cart,5765738,1487580013841613016,,,11.46,562150865,48caa6d3-f486-494b-9445-88db3de2445e
2019-11-23 09:36:23+00:00,cart,5765738,1487580013841613016,,,11.46,562150865,48caa6d3-f486-494b-9445-88db3de2445e
2019-11-23 09:36:42+00:00,view,5765657,1487580013858390233,,,18.84,562150865,48caa6d3-f486-494b-9445-88db3de2445e
2019-11-23 09:36:49+00:00,cart,5765657,1487580013858390233,,,18.84,562150865,48caa6d3-f486-494b-9445-88db3de2445e
2019-11-23 09:36:51+00:00,cart,5765657,1487580013858390233,,,18.84,562150865,48caa6d3-f486-494b-9445-88db3de2445e
2019-11-23 09:36:53+00:00,cart,5765738,1487580013841613016,,,11.46,562150865,48caa6d3-f486-494b-9445-88db3de2445e
2019-11-23 09:36:58+00:00,remove_from_cart,5765657,1487580013858390233,,,18.84,562150865,48caa6d3-f486-494b-9445-88db3de2445e
2019-11-23 09:43:34+00:00,purchase,5765657,1487580013858390233,,,18.84,562150865,48caa6d3-f486-494b-9445-88db3de2445e
